what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322707846007
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322707847911
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322707850625
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322707850687
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322707876039
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322707883015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322707897898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322707989121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322708017715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1322708018308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708049087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708090461
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322708090477
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1322708090523
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708090664
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708092005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708094498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708166741
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322708166757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708170891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708179799
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322708179799
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708185695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708189127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322708189424
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322708227162
