what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1320343998007
processors,sysinfo,,,"2",1320343998007
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1320343998007
java.runtime.version,sysinfo,,,"1.6.0_27-b07",1320343998007
java.specification.name,sysinfo,,,"Java Platform API Specification",1320343998007
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1320343998007
java.specification.version,sysinfo,,,"1.6",1320343998007
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1320343998007
java.version,sysinfo,,,"1.6.0_27",1320343998007
java.vm.info,sysinfo,,,"mixed mode",1320343998007
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1320343998007
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1320343998007
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1320343998007
java.vm.specification.version,sysinfo,,,"1.0",1320343998007
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1320343998007
java.vm.version,sysinfo,,,"20.2-b06",1320343998007
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1320343998010
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1320343998566
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1320343998797
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1320343998799
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1320343998875
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320344000748
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1320344001694
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1320344005016
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344008041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344024371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344024404
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1320344024706
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1320344024793
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1320344025073
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344027130
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1320344027133
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320344042475
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320344042538
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320344042545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344050435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344267525
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344269112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344274241
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1320344284321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344311871
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344362072
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320344371822
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320344371900
activated,view,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1320344381868
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320344381900
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1320344383725
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320344383756
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1320344448309
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1320344473269
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1320344473441
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1320344474548
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1320344474720
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1320344475203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344475593
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320344483908
started,bundle,org.eclipse.wb.core.xml,1.1.0.r37x201108271245,"org.eclipse.wb.core.xml",1320344483986
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1320344525295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320344528602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320344528774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320344528930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320344529055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320344529554
