what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322561903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322578298
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322669749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322672167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322678781
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321322678937
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322679109
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321322679857
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1321322685785
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1321322685832
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321322732289
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1321322732461
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322734177
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321322737671
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322741540
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322741587
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321322741649
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322745939
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322748388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322748482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321322748498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322756844
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322767998
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322768388
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322768419
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1321322775501
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321322779042
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322779276
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322779308
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322781866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322820554
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322820679
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321322825983
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322828510
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322837574
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321322837574
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1321322842254
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321322843330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321322845826
