what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879391122
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879398082
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879400443
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879400493
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879417689
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879426928
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879426978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320879438882
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879444221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879448323
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879450050
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879450218
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879453101
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879453389
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879454085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320879457127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879468595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879503834
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879516164
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879516364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320879524755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879527835
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879529795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879542743
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879583977
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879589993
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879593773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320879600737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320879600854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320879602363
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320879602814
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320879603739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879613891
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879764950
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320879764960
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879766900
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879789388
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879789409
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879793247
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879808229
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879808289
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879812265
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879812525
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879812595
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320879828605
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879828775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879866061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879868631
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879869731
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320879894524
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879899955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879900085
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320879902126
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320879904460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879951136
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879951292
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879955215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320879956022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320879963075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320879963529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320879994911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880015093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880018271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880020686
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880023220
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880036538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880053999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320880058595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880069684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880116427
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320880181844
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320880183965
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320880184025
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320880187825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880190778
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880205219
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320880205889
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320880205929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320880313783
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320880317354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880345539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880346409
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880348510
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880348690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880348840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880348970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880349090
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880349230
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880349360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880349500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880349630
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880349780
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880349950
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1320880350100
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320880353385
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880383498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320880383635
