what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321245361172
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321245365015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245384022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245384147
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321245398381
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321245400508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245428284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245431040
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245432039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245434028
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321245474637
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1321245475752
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321245481330
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321245535223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321245541115
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321245543226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245562371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245584841
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1321245584853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245614253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245685438
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321245685594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245703456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321245725355
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321245725483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321245731415
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321245732695
