what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320272591508
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320272597674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320272614464
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320272657115
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320272657128
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320272657281
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320272670992
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320272676388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320272701732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320272701893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320272704039
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320272708949
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320272717114
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320272718718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320272728123
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320272774643
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1320272796282
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1320272798520
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320272802130
