what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322290330883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290338367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290427192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290471666
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290491560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290553438
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290557063
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322290557105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322290581658
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322290584486
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322290589424
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322290592756
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290600416
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290649664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322290655255
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322291344700
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322291344711
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1322291347439
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1322291365987
