what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269009247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320269021158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320269026614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269028070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269030104
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269034105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269053475
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320269053487
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269056556
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269095779
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320269108078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1320269111968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269112676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269130951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269141927
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269162165
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269162329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269216806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269227984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269228878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269229546
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320269232142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269240427
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269265082
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269265099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269266938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269287595
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269299127
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1320269301043
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320269309457
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269313251
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1320269313268
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269313302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269340098
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269353246
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1320269355391
